Datum / Uhrzeit;Abfiltrierbare Stoffe;DOC (Geloester organischer Kohlenstoff);Hydrogencarbonat;Soaurekapazitat pH 4.3;TOC (Organischer Kohlenstoff);Calcium;Chlorid;Kalium;Magnesium;Natrium;Sulfat;Chlorophyll-a;Phaeophytin;Blei gesamt;Bor gesamt;Eisen gesamt;Kupfer gesamt;Silicium geloest;Zink gesamt;Coliforme B.;E.Coli;Intestinale Enterokokken;Ammonium-Stickstoff;Gesamt-Phosphor (P) gesamt;Gesamt-Stickstoff (N) geloest;Gesamt-Stickstoff (N) gesamt;Nitrat-Stickstoff;Nitrit-Stickstoff;ortho-Phosphat-Phosphor ;AOX (Adsorbierbare organ. Halogenverbindungen);BSB1 (Biochem. Sauerstoffbedarf. 24h);BSB5 (Biochem. Sauerstoffbedarf. 5d);Gluehverlust der abfiltrierbaren Stoffe;Kaliumpermanganatverbrauch als O2;Spektraler Absorptionskoeffizient (SAK) 254nm;Leitfaehigkeit;Lufttemperatur;pH-Wert;Sauerstoff-Gehalt;Sichttiefe;Wassertemperatur
17.10.2011 00:00;5.94;6.96;131.6;2.34;8.2;84.8;47.6;;12.12;27.56;131.2;;;;;;;4.052;;;;;0.1;0.14;0.78;0.84;0.16;;0.1;;;4.16;59.8;5.54;14.32;558;;8.2;12.58;;9.88
24.10.2011 00:00;7.06;6.78;138.8;2.18;9.8;87;48.4;;11.88;29.52;165.4;;;;;;;4.152;;;;;0.09;0.13;0.854;1.03;0.2;;0.09;;;5.32;59.8;6.66;12.66;637;;8.36;11.68;;10.36
31.10.2011 00:00;6.5;6.98;132.8;2.06;9;93.2;46;;11.82;29.26;174;65;11;;;;0.81;4.792;7.86;36;36;40;0.02;0.12;0.806;0.89;0.18;0.01;0.08;;;6.7;65.4;7.36;29.94;701;10;8.2;12.3;120;9.8
07.11.2011 00:00;6.34;6.52;141.2;2.46;9.8;84.8;49.2;;11.36;29.38;177;;;;;;;5.312;;;;;0.03;0.11;0.694;0.77;0.24;;0.07;;;3.9;54.2;6.16;12.34;674.2;;8.24;11.08;;11.1
21.11.2011 00:00;9;5.96;140.2;2.16;10.4;83;51.8;;12.22;29.78;148.2;;;;;;;5.092;;;;;0.03;0.1;0.88;0.94;0.22;;0.06;;;4.74;54.2;5.6;13.32;605.8;;8.34;11.28;;10.1
05.12.2011 00:00;3.1;6.44;146.2;2.12;7.5;93.8;46;;11.52;29.52;182;15;4;;;;0.62;4.692;0.8;36;36;40;0.02;0.08;1.196;0.92;0.3;0.01;0.05;;;3.2;67.6;6.4;13.62;749;4;8.1;12;200;4.4
19.12.2011 00:00;10.76;6.6;146.2;2.08;6.7;86.6;46;;11;25.8;150.4;;;;;;;0.512;;;;;0.02;0.06;0.842;0.68;0.41;;0.04;;;2.6;58.4;4.92;11.32;598.6;;8.24;11.08;;8.42
05.03.2012 00:00;4;6.68;143.8;2.1;7.34;92.6;41;;11.34;23.2;189;16;3;;;;0.76;6.4;1.7;36;36;40;;0.112;1.94;2.04;;0.01;;;;3.2;52.2;6.54;13.62;728;3;8;13;140;3.5
17.04.2012 00:00;9.5;7.16;140;2.22;8.96;96.6;41;;13.04;29.14;180;37;7;;;;0.89;2.752;1.27;30;30;40;;0.228;1.02;1.24;;0.01;;;;4;47;6.2;29.02;716;3;8.6;12.9;70;8.5
15.05.2012 00:00;7.2;7.42;131.6;2.02;9.86;101.6;43;;12.54;27.84;185;30;7;;;;0.91;4.86;1.02;2400;30;40;;0.21;1.166;1.35;;0.01;;;;2.8;65.8;7.96;11.96;680;14;8.2;10;70;15.2
12.06.2012 00:00;8;7.38;143.6;2.24;8.74;97.2;46;;12.56;30.9;185;30;5;;;;0.89;1.272;0.8;30;30;40;;0.088;0.78;1.04;;0.01;;;;3.5;55.6;7.1;29.02;718;16;8.7;12.8;60;19.1
05.07.2012 00:00;11.1;6.74;136.4;2.18;7.34;88;46.2;;11.22;31.86;154;;;;;;;2.576;;;;;;0.29;1.222;1.36;;;;;;3.42;58;6.32;13.22;721.4;;8.04;11.54;;14.18
10.07.2012 00:00;5.3;8.28;141.2;2.34;9.14;98.6;47;;12.62;31.28;187;24;9;;;;0.77;4.262;0.8;30;30;40;;0.232;1.28;1.36;;0.01;;;;1.8;64.8;7.7;29.44;713;18;8.1;7.7;110;21.6
06.08.2012 00:00;3.1;8.56;141.2;2.26;9.14;100.2;45;;12.16;28.8;192;24;7;;;;0.66;4.328;0.8;30;30;40;;0.106;1.82;1.892;;0.01;;;;2.6;61;7.5;29.44;709;22;8.6;11.5;140;21.7
03.09.2012 00:00;7.5;7.5;145;2.32;9.54;100.2;46;;12.16;28.2;184;47;10;;;;0.64;2.6;1.11;930;73;40;;0.134;1.026;1.25;;0.01;;;;4.3;64.4;7.64;28.78;703;16;8.5;12.1;90;20.1
08.10.2012 00:00;5.7;7.36;136.4;2.28;9.1;91.8;45;;13.02;28.2;188;23;6;;;;0.81;4.11;1.01;210;73;40;;0.262;1.28;1.36;;0.01;;;;2.1;59;7.52;29.02;707;8;8;9.2;120;13.2
05.11.2012 00:00;2.7;8.4;148.8;2.2;8.86;95.2;45;;11.78;31.42;209;10;3;;;;0.61;6.38;0.8;36;30;40;;0.096;1.82;1.892;;0.01;;;;1.8;65.4;6.64;13.82;756;9;7.9;9.8;200;7.7
03.12.2012 00:00;1.5;6.24;147.4;2.14;6.8;92.2;45;;11.84;29.84;217;8;4;;;;0.47;5.28;0.8;91;91;40;;0.106;1.196;1.236;;0.01;;;;2.5;63.4;6.32;13.82;771;2;7.9;10.3;210;4.1
11.03.2013 00:00;5.3;7.66;141.2;2.08;8.48;93.4;39;;11.46;29.18;171;26;7.4;;;;1;4.83;2;30;30;40;;0.178;1.28;1.36;;0.02;;;;3.2;70.8;6.58;28.72;700;1;8.2;14;110;1.3
15.04.2013 00:00;5.4;7.86;143.6;2.04;9.38;93;41;;11.46;29.24;171;24;7.6;;;;1;3.458;2;30;30;40;;0.166;1.28;1.36;;0.01;;;;4.4;58.6;7.08;29.24;721;11;8.5;15.8;130;5.8
15.05.2013 00:00;4.7;8.04;132.8;2.14;9.76;98.6;42;;19.74;28.7;180;9.5;2.6;;;;1;5.62;2;30;30;40;;0.24;1.52;1.62;;0.01;;;;2.6;70.6;7.54;12.34;684;17;8.2;10.3;120;15.9
12.06.2013 00:00;2.9;8.44;142.6;2.22;9.66;96;42;;12.32;26.84;189;15;4.6;;;;1;4.94;2;30;30;40;;0.076;1.82;1.892;;0.01;;;;2.9;69;7.26;28.3;698;16;8.7;13.7;150;21
09.07.2013 00:00;3.7;9.5;125.6;2.04;9.84;85.4;37;;10.94;25.12;166;11;6.8;;;;1.3;6.08;0.8;300;16;15;;0.086;1.96;2.052;;0.01;;;;2.9;71.8;7.3;13.7;634;21;8.8;14.7;140;23.6
07.08.2013 00:00;7.6;7.4;128;2.1;9.42;85;39;;12.08;28.92;167;66;11;;;;0.68;2.36;0.8;2000;15;15;;0.14;0.966;1.21;;0.01;;;;3.4;77;7.14;14.44;657;20;8.1;8.1;80;24.4
02.09.2013 00:00;14;7.3;134;2.16;9.82;93.6;40;;12.42;31.24;174;34;3.9;;;;1.1;2.274;1.6;300;15;30;;0.176;1.18;1.6;;0.01;;;;1.7;75;7.86;13.26;668;13;8.2;9.2;80;18.9
09.10.2013 00:00;3;8.26;136.4;2.26;9;88.8;42;;12.1;27.06;195;25;6.3;;;;1.7;4.84;0.83;300;15;15;;0.104;1.82;1.892;;0.01;;;;2.4;63.6;7.06;29.94;707;11;7.9;10.8;150;12.1
06.11.2013 00:00;3.1;8.82;141.4;2.18;9.2;96;42;;11.06;31.08;220;3;2;;;;0.9;6.1;1.3;300;94;15;;0.14;1.82;1.892;;0.01;;;;1.6;59.2;7.22;13.82;733;10;7.8;9.6;200;9.7
03.12.2013 00:00;1.2;6.28;150.2;2.22;6.92;92.2;43;;11.62;30.56;225;2;2;;;;0.69;4.56;0.82;300;15;15;;0.074;1.196;1.236;;0.01;;;;1.7;59;6.32;13.82;759;;8;11.9;350;4.3
08.01.2014 00:00;2.8;5.94;147.4;2.18;6.9;91;44;;12.34;29.84;223;;;;;;;6.64;;300;353;15;;0.126;2.164;1.992;;0.01;;;;2.6;63.4;6.34;13.82;783;6;8.1;12.1;360;3.8
05.03.2014 00:00;8.08;6;148.6;2.18;8.14;89;44;;12.34;28.72;231;;;;;;;2.722;;300;30;15;;0.064;2.164;1.678;;0.01;;;;2.6;63.4;7.1;13.94;794;3;8.5;14.3;200;4.8
15.04.2014 00:00;8.12;6.94;148.6;2.14;8.42;90.8;44;;12.34;28.3;229;;;;;;;2.896;;300;15;15;;0.12;2.164;1.516;;0.01;;;;2.6;63.4;7.16;13.94;793;4;7.3;11;140;10.8
15.05.2014 00:00;10.96;7.6;148.6;2.14;9.4;90.8;45;;12.16;28.3;241;;;;;;;3.318;;360;15;15;;0.168;2.164;0.734;;0.01;;;;2.74;65.4;7.78;13.94;806;9;8.1;9.6;300;14
11.06.2014 00:00;12.24;7.8;151.4;2.14;10.34;90.8;45;;12.16;28.58;258;;;;;;;1.15;;300;15;15;;0.122;2.164;0.558;;0.01;;;;2.74;65.4;8.38;13.94;826;26;8.6;12;190;24.7
08.07.2014 00:00;7.48;7.34;151.4;2.14;10.08;90.8;46;;12.16;28.58;255;;;;;;;1.43;;300;15;15;;0.136;2.164;0.62;;0.01;;;;2.74;65.4;8.06;13.94;821;21;8.2;9.4;240;22
06.08.2014 00:00;9.18;6.84;151.4;2.14;9.76;90.8;46;;12.16;28.58;256;;;;;;;1.162;;730;15;15;;0.138;2.164;0.62;;0.01;;;;2.74;65.4;8.06;13.94;821;18;8.4;8.7;180;23.7
03.09.2014 00:00;9.2;7.82;151.4;2.14;9.26;90.8;48;;12.16;29.22;264;;;;;;;2.37;;360;15;15;;0.214;2.164;0.558;;0.01;;;;2.74;65.4;7.32;13.94;824;15;7.9;7.9;150;17.9
01.10.2014 00:00;10.8;7.68;148.6;2.14;9.26;90.8;48;;12.16;28.58;263;;;;;;;2.28;;300;15;15;;0.15;2.164;0.52;;0.01;;;;2.74;69.8;7.2;13.94;843;12;7.9;9.1;180;17
12.11.2014 00:00;9.64;7.66;148.6;2.14;8.42;90.8;44;;12.16;28.58;269;;;;;;;5.06;;300;61;15;;0.246;2.164;0.682;;0.02;;;;2.74;67.8;7.48;13.94;847;10;7.8;8.6;500;10.5
02.12.2014 00:00;2.8;5.98;148.6;2.08;6.9;90.8;45;;12.16;28.58;276;;;;;;;6.62;;300;77;15;;0.112;2.164;0.882;;0.01;;;;2.66;65;6.18;13.94;868;;8.1;12.3;340;3.7
13.01.2015 00:00;6.08;5.94;148.6;2.1;6.9;90.8;45;;11.78;29.44;266;;;;;;;6.64;;300;30;15;;0.09;2.164;0.914;;0.01;;;;2.66;68;6.18;13.94;878;9;8.2;13;350;3.6
11.02.2015 10:10;2.2;5.5;148.6;2.14;6.54;89;44;;12.02;28.58;255;;;;;;;7.3;;300;61;15;;0.09;2.164;0.842;;0.01;;;;2.66;68;6.86;13.94;845;4;8.1;13.8;600;1.8
10.03.2015 10:30;10.48;6;148.6;2.14;8.18;90.8;44;;12.16;28.58;246;;;;;;;2.722;;300;61;15;;0.064;2.164;0.768;;0.01;;;;2.4;71;6.94;13.94;830;5;8.9;17.8;170;5
20.04.2015 10:00;8.24;6.68;148.6;2.14;7.9;90.8;44;;12.16;28.58;243;;;;;;;0.288;;300;15;15;;0.066;2.164;0.586;;0.01;;;;2.4;71;6.74;13.94;823;9;8.3;11.9;200;10.2
18.05.2015 10:30;10.56;7.52;148.6;2.14;9.72;90.8;43;;12.16;28.58;247;;;;;;;3.258;;360;15;15;;0.19;2.164;0.658;;0.01;;;;2.4;71;7.54;13.94;830;13;8.1;10;350;15.1
15.06.2015 10:25;8.24;7.5;148.6;2.14;9.86;90.8;46;;12.16;28.58;259;;;;;;;2.076;;300;15;15;;0.166;2.164;0.552;;0.01;;;;2.74;65.4;7.82;13.94;837;13;8.3;10;180;20.5
13.07.2015 10:30;9.3;7.36;148.6;2.14;9.94;90.8;48;;12.16;28.58;265;;;;;;;1.73;;300;15;15;;0.15;2.164;0.528;;0.01;;;;2.74;69.6;6.74;13.94;845;16;8;8.4;160;19.8
10.08.2015 10:15;9.96;7.8;151.4;2.14;10.34;90.8;48;;12.16;28.58;272;;;;;;;1.15;;300;15;15;;0.098;2.164;0.524;;0.01;;;;2.74;63.8;8.38;13.94;837;21;8.7;11.2;110;23.4
07.09.2015 10:30;10.52;7.64;151.4;2.14;8.9;90.8;49;;12.16;28.58;270;;;;;;;2.176;;2300;15;15;;0.152;2.164;0.524;;0.01;;;;2.74;63.8;7.3;13.94;835;11;8.1;8.9;150;18.3
06.10.2015 10:30;10.56;7.24;148.6;2.14;9.62;90.8;49;;12.16;28.58;268;;;;;;;3.088;;300;15;15;;0.126;2.164;0.594;;0.01;;;;2.74;69.6;7.9;13.94;846;12;7.8;9.3;120;15.2
03.11.2015 10:20;9;7.58;148.6;2.08;8.42;90.8;47;;12.16;28.58;274;;;;;;;5.24;;300;15;15;;0.158;2.164;0.848;;0.01;;;;2.84;66.8;7.72;13.94;860;1;7.8;9.2;330;9.2
01.12.2015 10:00;8.04;5.96;148.6;2.1;6.98;90.8;47;;11.78;28.58;273;;;;;;;6.1;;300;144;15;;0.112;2.164;0.882;;0.01;;;;2.66;68;6.48;13.94;871;5;8;11.6;250;5.6
01.03.2016 10:40;6.08;5.94;148.6;2.1;6.9;90.8;44;;11.78;29.44;252;;;;;0.05;;6.64;;300;30;15;;0.072;2.164;0.882;;0.01;;;;2.66;68;6.6;13.94;865;0;8.2;13.3;240;3.7
18.04.2016 10:25;7.56;6.56;148.6;2.14;8.42;90.8;44;;12.16;28.58;258;;;;;0.08;;2.32;;300;15;15;;0.108;2.164;0.644;;0.01;;;;2.74;65.4;6.72;13.94;833;6;8.1;11.2;190;10.7
17.05.2016 10:20;10.96;7.2;148.6;2.14;9.72;90.8;44;;12.16;28.58;262;;;;;0.14;;4.058;;300;15;15;;0.188;2.164;0.52;;0.01;;;;2.74;69.8;7.78;13.94;843;8;8.1;9.7;350;14.9
13.06.2016 10:50;8.62;7.14;151.4;2.14;9.94;90.8;46;;12.16;28.58;261;;;;;0.05;;1.99;;300;15;15;;0.166;2.164;0.564;;0.01;;;;2.74;65.4;7.24;13.94;831;14;8.1;8.1;170;20.5
12.07.2016 11:00;8.24;7.08;151.4;2.14;9.92;90.8;47;;12.16;28.58;259;;;;;0.04;;1.358;;300;15;15;;0.114;2.164;0.564;;0.01;;;;2.74;65.4;8.06;13.94;829;21;8.5;10.5;140;21.3
09.08.2016 10:35;8.62;7.2;150;2.14;10.08;90.8;48;;12.16;28.58;262;;;;;0.15;;1.618;;300;40;40;;0.174;2.164;0.538;;0.01;;;;2.74;65.4;7.74;13.94;837;16;8.1;8.4;140;21.4
06.09.2016 10:30;8.26;6.82;150;2.14;10.02;90.8;48;;12.16;28.58;267;;;;;0.02;;1.842;;300;15;15;;0.186;2.164;0.528;;0.01;;;;2.74;69.6;7.02;13.94;843;16;7.8;7.3;180;21.1
05.10.2016 10:35;12.16;7.16;148.6;2.14;9.62;90.8;50;;12.16;28.58;263;;;;;0.13;;3.028;;300;15;15;;0.156;2.164;0.52;;0.01;;;;2.74;69.8;7.36;13.94;844;9;8.1;9.6;120;15.8
08.11.2016 10:30;9.88;6.66;150;2.08;7.46;90.8;48;;12.16;28.58;274;;;;;0.09;;4.94;;300;15;15;;0.12;2.164;0.698;;0.01;;;;2.78;64.8;7.12;13.94;853;2;7.9;10.5;300;7.5
01.12.2016 10:40;2.8;5.98;148.6;2.08;6.9;90.8;45;;12.16;28.58;268;;;;;0.07;;6.62;;300;15;15;;0.112;2.164;0.816;;0.01;;;;2.66;65;6.18;13.94;857;6;8.1;12.5;400;3.3
07.03.2017 10:15;8.04;5.74;148.6;2.14;7.18;90.8;44;;12.16;28.58;249;;;;;0.06;;6.48;;300;77;15;;0.09;2.164;0.73;0.72;0.01;;;;2.4;71;6.94;13.94;833;2;8.1;12.6;290;4.7
18.04.2017 10:05;8.24;7.04;150;2.18;7.9;89.2;44;;12.18;29.6;241;;;;;0.07;;2.686;;300;30;15;;0.066;2.164;0.782;0.68;0.01;;;;2.74;65.4;6.74;13.82;798;4;8;11.6;260;9.8
15.05.2017 10:20;12.98;7.18;151.4;2.18;9.28;89.2;43;;12.18;29.6;243;;;;;0.03;;2.762;;300;15;15;;0.082;2.164;0.74;0.36;0.01;;;;2.74;65.4;6.78;13.82;794;15;8.3;14;190;14.4
13.06.2017 09:55;8.14;7.14;151.4;2.18;9.94;90.8;46;;12.16;29.76;252;;;;;0.21;;1.99;;300;15;15;;0.15;2.164;0.652;0.19;0.01;;;;2.74;65.4;6.44;13.94;810;16;7.8;8.2;140;19.9
11.07.2017 10:30;7.48;7.16;151.4;2.18;10.08;89.2;46;;12.18;29.6;248;;;;;0.03;;0.928;;300;15;15;;0.112;2.164;0.74;0.02;0.01;;;;2.74;63.8;8.06;13.82;791;18;7.8;9.2;200;21.1
08.08.2017 10:00;9.18;7.22;148.6;2.14;10.08;90.8;46;;12.16;28.54;240;;;;;0.13;;1.092;;300;15;15;;0.104;2.164;0.74;0.02;0.01;;;;2.74;65.4;7.74;13.94;804;20;7.8;8.2;150;22.4
05.09.2017 10:20;8.14;7.12;148.6;2.14;9.7;90.8;46;;12.16;28.3;233;;;;;0.16;;2.448;;300;15;15;;0.146;2.164;0.74;0.09;0.01;;;;2.74;69.8;6.44;13.94;797;15;7.5;7.8;150;19.7
09.10.2017 10:12;8.48;7.4;148.6;2.18;9.4;89.2;46;;12.34;29.84;228;;;;;0.15;;3.2;;300;15;15;;0.212;2.164;1.57;0.31;0.01;;;;2.6;63.4;7.74;13.82;788;5;7.9;9.7;200;12.2
07.11.2017 10:30;9.24;7.02;148.6;2.14;8.02;90.8;45;;12.34;29.42;224;;;;;0.07;;4.196;;300;77;15;;0.158;2.164;1.952;0.45;0.01;;;;2.6;63.4;7.42;13.82;788;4;8;10.1;230;8.4
14.12.2017 10:25;2.8;5.98;146;2.18;6.9;91;43;;12.34;29.3;211;;;;;0.06;;6.62;;300;77;15;;0.112;2.164;1.63;0.74;0.01;;;;2.44;66.4;6.44;13.82;777;4;8.1;12.4;400;3.3
09.01.2018 10:23;6.62;6.76;147.4;2.24;8.16;97.8;43;;12.04;31.2;194;;;;;0.06;;4.28;;300;30;15;0.06;0.06;1.44;1.6;0.99;0.01;0.06;;;2.84;74.8;6.76;13.82;766;2;8;12.5;450;2.6
16.04.2018 10:20;5.3;7.02;147.4;2.14;8.82;90.8;45;;12.16;28.58;203;;;;;0.04;;1.712;;300;15;15;0.02;0.02;0.92;1.22;0.62;0.01;0.01;;;2.72;75.4;7.74;13.94;799;14;8.5;11;200;12.5
14.05.2018 11:11;7;6.76;151.4;2.2;7.72;92.2;46;;11.78;29.7;213;;;;;0.04;;3.73;;300;15;15;0.03;0.03;0.656;0.8;0.17;0.01;0.01;;;2.6;62.4;7;13.82;766;21;8.3;9.8;300;19.7
11.06.2018 10:05;6.56;7;151.4;2.2;8.26;93.8;48;;11.78;29.4;210;;;;;0.03;;4.05;;300;15;15;0.02;0.05;0.636;0.6;0.03;0.01;0.02;;;2.44;62.4;8.06;13.82;768;18;8.5;9.3;160;23.5
09.07.2018 09:55;7.26;7.3;146;2.14;8.98;90.8;50;;12.16;29.88;214;;;;;0.03;;3.892;;300;15;15;0.02;0.1;0.656;0.8;0.02;0.01;0.06;;;2.44;66.4;8.06;13.94;787;19;8.4;9.6;170;21.9
06.08.2018 10:20;9.12;7.38;151.4;2.4;10;95.2;51;;12.32;32.34;214;;;;;0.02;;3.52;;300;15;15;0.02;0.24;1.2;1.4;0.02;0.01;0.11;;;2.76;70.2;7.88;13.82;750;18;8.8;10.4;60;25.3
04.09.2018 10:00;8.6;7.72;147.4;2.18;9.44;91;55;;12.44;29.42;212;;;;;0.09;;3.34;;300;15;15;0.02;0.39;1.126;1.4;0.02;0.01;0.29;;;2.6;63.2;7.82;13.82;774;19;8.8;10.2;70;20.4
09.10.2018 10:45;9.06;8.1;146;2.14;9.82;90.8;57;;12.16;28.58;214;;;;;0.07;;2.7;;300;30;15;0.03;0.52;1.52;2;0.07;0.01;0.3;;;2.7;66.4;7.98;13.94;797;8;8.2;8.7;160;13
08.11.2018 10:10;9.02;7.16;148.6;2.14;8.94;90.8;57;;12.16;28.58;227;;;;;0.15;;2.68;;300;230;15;0.18;0.19;0.652;0.9;0.13;0.01;0.16;;;2.7;66.4;7.42;13.94;816;10;7.9;10;320;9.3
03.12.2018 09:55;9;7.12;146;2.14;9.24;90.8;55;;12.16;28.58;237;;;;;0.11;;3.212;;300;77;15;0.21;0.11;0.672;1;0.22;0.01;0.1;;;3.2;68;6.2;13.94;843;11;8;11.6;320;4.2
09.01.2019 09:40;8.74;6.7;146;2.22;9.56;90.8;54;;11.78;29.44;246;;;;;0.13;;5.68;;300;287;15;0.15;0.08;0.692;1;0.41;0.01;0.06;;;3.2;68;6.44;13.94;866;2;8.3;12.7;250;3
12.03.2019 09:50;7;6.92;148.6;2.14;7.82;90.8;47;;12.16;28.58;250;;;;;0.08;;4.48;;360;15;15;0.05;0.03;0.656;0.84;0.35;0.01;0.02;;;3.2;68;7.1;13.94;858;5;8.4;13.4;180;5.4
23.04.2019 09:50;6.56;7.04;148.6;2.14;8.14;90.8;49;;12.16;28.58;249;;;;;0.04;;4.86;;300;15;15;0.02;0.02;0.636;0.53;0.03;0.01;0.01;;;2.88;68;7.4;13.94;847;13;8.3;11.3;250;12.3
20.05.2019 10:09;6.56;7.08;148.6;2.14;8.32;90.8;50;;12.16;28.58;248;;;;;0.04;;3.91;;300;15;15;0.02;0.01;0.636;0.58;0.04;0.01;0.01;;;3.2;68;7.54;13.94;852;21.4;8.3;10.6;250;16.3
17.06.2019 09:40;6.56;7.08;148.6;2.14;8.32;90.8;50;;12.16;28.58;245;;;;;0.1;;3.91;;300;15;15;0.07;0.04;0.636;0.6;0.02;0.01;0.01;;;2.88;68;7.74;13.94;840;22;7.9;8.1;110;23
15.07.2019 09:38;6.56;7.12;148.6;2.14;8.06;90.8;53;;12.16;28.58;248;;;;;0.07;;4.96;;300;15;15;0.02;0.05;0.636;0.46;0.02;0.01;0.02;;;2.88;68;7;13.94;848;18.5;8.5;9.9;150;19.5
12.08.2019 09:50;6.72;6.7;148.6;2.14;9.56;90.8;54;;12.16;28.58;240;;;;;0.09;;5.68;;300;15;15;0.07;0.09;0.636;0.72;0.02;0.01;0.05;;;3.2;68;7.74;13.94;849;23.9;8.1;7.8;170;22.8
09.09.2019 09:53;11.08;7.22;146;2.22;8.86;93.4;59;;11.6;29.44;242;;;;;0.13;;4.072;;300;15;15;0.17;0.13;0.746;1.1;0.13;0.01;0.09;;;3.2;68;6.66;13.94;872;15.7;8;7.9;100;19.9
14.10.2019 09:45;7.26;7.3;146;2.14;8.98;90.8;59;;12.16;28.58;236;;;;;0.07;;3.892;;300;30;15;0.02;0.11;0.656;0.8;0.21;0.01;0.07;;;3.2;68;8.1;13.94;846;18.4;8.2;10.7;150;13.5
05.11.2019 10:54;6.72;6.7;146;2.22;9.56;90.8;58;;11.78;28.58;241;;;;;0.04;;5.68;;300;46;15;0.04;0.09;0.636;0.6;0.2;0.01;0.07;;;3.2;68;7.56;13.94;857;10;8;10;410;10.6
03.12.2019 11:10;6.56;5.96;148.6;2.14;7.5;90.8;56;;11.78;28.58;251;;;;;0.08;;6.18;;300;94;15;0.02;0.07;0.636;0.7;0.29;0.01;0.06;;;3.2;68;6.72;13.94;862;2.6;7.9;12.2;280;5.1
08.01.2020 09:53;8.74;6.98;148.6;2.1;8.3;90.8;54;;11.78;29.44;252;;;;;0.05;;4.052;;300;110;30;0.05;0.05;0.692;1;0.46;0.01;0.05;;;3.2;68;6.6;13.94;872;5.5;8.1;13.1;300;3.6
04.02.2020 10:17;6.56;7.12;148.6;2.14;8.06;90.8;52;;11.78;28.58;248;;;;;0.06;;4.96;;300;251;45;0.03;0.05;0.636;0.7;0.47;0.01;0.04;;;3.2;68;7.02;13.94;862;5.7;8.1;13.1;220;4.6
02.03.2020 10:40;8.74;6.98;148.6;2.14;8.3;90.8;50;;12.16;28.58;245;;;;;0.06;;4.052;;300;109;15;0.02;0.05;0.692;1;0.53;0.01;0.03;;;3.2;68;6.8;13.94;852;8.7;8.1;12.7;300;5.4
05.05.2020 10:17;6.56;7.08;148.6;2.14;8.32;90.8;50;;12.16;28.58;247;;;;;0.12;;3.91;;300;15;30;0.03;0.03;0.636;0.56;0.02;0.01;0.01;;;2.78;68.6;7.78;13.94;833;13.8;8.3;10.2;290;14.1
03.06.2020 11:00;6.56;7.04;148.6;2.14;8.14;90.8;52;;12.16;28.58;246;;;;;0.04;;4.86;;300;15;15;0.03;0.03;0.636;0.47;0.02;0.01;0.01;;;2.84;72.8;7;13.94;836;20.3;8.2;9.9;210;19.7
29.06.2020 10:35;6.56;7.08;148.6;2.14;8.32;90.8;52;;12.16;28.58;245;;;;;0.03;;3.91;;300;15;15;0.02;0.04;0.636;0.6;0.02;0.01;0.01;;;2.84;72.8;7.74;13.94;835;24.1;8.2;8.9;170;24.3
27.07.2020 10:52;6.56;7.04;148.6;2.14;8.14;90.8;54;;12.16;28.58;238;;;;;0.02;;4.86;;300;15;15;0.02;0.04;0.636;0.57;0.02;0.01;0.01;;;2.7;72.8;8.06;13.94;832;24.3;8.3;9.4;220;22.5
10.08.2020 11:03;6.56;7.04;148.6;2.14;7.94;90.8;55;;12.16;28.58;239;;;;;0.02;;4.86;;300;15;15;0.02;0.04;0.636;0.7;0.02;0.01;0.01;;;2.7;72.8;7.88;13.94;832;29.7;8.5;10.3;210;25.9
08.09.2020 11:07;6.56;6.18;146;2.14;7.8;90.8;56;;12.16;28.58;233;;;;;0.1;;5.16;;300;15;15;0.04;0.07;0.636;0.71;0.03;0.01;0.02;;;3.2;68;7.3;13.94;839;20.3;8.6;9.7;180;19
05.10.2020 10:40;6.56;6.18;146;2.14;7.8;90.8;57;;12.16;28.58;234;;;;;0.1;;5.16;;300;15;15;0.03;0.07;0.636;0.55;0.05;0.01;0.04;;;3.2;68;7.24;13.94;839;15.3;7.9;9.4;210;16.4
03.11.2020 10:31;7;6.86;148.6;2.14;8.34;90.8;55;;12.16;28.58;239;;;;;0.07;;3.33;;360;46;30;0.06;0.06;0.656;0.8;0.2;0.01;0.04;;;2.7;71;7.74;13.94;835;13.8;7.8;10.1;260;12
01.12.2020 10:33;7;6.76;148.6;2.14;8.44;90.8;53;;12.16;28.58;247;;;;;0.05;;4.28;;910;215;61;0.08;0.06;0.656;0.84;0.34;0.01;0.05;;;3.2;68;6.72;13.94;856;3.4;7.7;12.4;300;5.7
05.01.2021 09:46;8.74;6.98;146;2.22;8.3;90.8;52;;11.78;28.58;248;;;;;0.03;;4.052;;300;177;30;0.07;0.05;0.692;1;0.49;0.01;0.04;;;3.2;68;6.82;13.94;865;2.1;7.9;13.3;500;2.3
07.04.2021 09:42;6.56;7.04;148.6;2.14;8.14;90.8;49;;12.16;28.58;236;;;;;0.05;;4.86;;300;15;15;0.02;0.03;0.636;0.51;0.35;0.01;0.01;;;2.7;71;5.92;13.94;821;2.7;8.3;12.2;230;6.4
04.05.2021 10:26;6.56;7.08;148.6;2.14;8.32;90.8;50;;12.16;28.58;234;;;;;0.06;;3.91;;300;15;15;0.02;0.03;0.636;0.59;0.13;0.01;0.01;;;2.7;71;6.72;13.94;821;9.1;8.2;11.3;260;10.2
